URI	Filename	FixedModifications	VariableModifications	Proteomics Data Acquisition Method	Label	PrecursorMassTolerance	PrecursorMassToleranceUnit	FragmentMassTolerance	FragmentMassToleranceUnit	DissociationMethod	Enzyme
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_fA.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=c-1ITDcwEsqr3z5dMNzXBLCUEir9slz2Evxp2LmCNaUFlUwuItn9PT3q0v2T5Pulx4AFLGpJz3xzsqUI7INv-67pQdLci8FBFwEly5Ifcj1757Q4P7ZKtL8ngglgYs0mo5ERppE3GQ6G~cH2tOv2e1bGyAkRHpCdBqRlR4T8fwMVLLlN2g7BLju72YDiiYYAFoRbTXTH1DqcfafPGoB16hT-A~QLlwG4R4f~VrSDVcAWvqz~4kdiSmkp9MpfH4PLBXE-C~aIfSYZgxYNIkfJppxcqW2aWpjYvTpDQ5Fvmb4k4lxvsByyep7QjyRsnX~DCkoVAnNfgu1kOXUum8WzYQ__	08CPTAC_PDA_W_JHU_20200228_LUMOS_fA.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f01.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=TsWLcR0CDiq8OZBIZWPo1wPCIMqYPW7UG5mnPuhaoqbH9Ie-yz-aPSfMzihc1-AWQNVVfPb276mR3S~ObkptJyBtc01L7PTqhFlO8VfqBFlQs3ggnxk2Adf0szK5JZ7uafq3PZm1imoTtM1tfgHN8A4uuwHnsye3sBi23GplCZKRj~n-HeXWigM1kHh1homQ6bqLcXtNb2dJPnAakCmw~9XkTMmjl2o4rgoQPAwQavv-gca8qhBwXun3GlfPSoe1FtqWiLmW8xTHYZqVNlg34wlLUHGu9cJPP7f~1suCvvH0vaGI~mMH1kVvwvci6XfCyQICF0w2pgekFMnagH3Yzg__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f01.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f22.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=dt7nywnEeCj02NezxT8vQKFPx090M4wn4dDZg3u8EpTmUuVmetlgJr-J8aDEtOrmpsEUp~nE1G2Xeav0C05KPfbhv3oDhAKhtfRchWogD2FRT0kEz9z~zvCgEFPMA~akOAce6aDO5xoiufhgd0g5bXY9PU9Sxf9H88cxjxBIQeVKmx99hoyMGB5OTEITOR-iGB8e79fQ7sMAoReMo6D5mxDw-u3LToazwk~a-bBKRdYD7JYCRMU1tg5daltpy1Y7buijegJNYgDvDiEGC8ZxrfpBb0X~cWW8h3gH3liuPSYLWfa6FwmCANdwJrePwWFSs7UinDplAU4B1OQ7baidlw__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f22.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f11.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=NXyw7RtWS~kZrk1MB4bwF9VIh9TBtcF0I2duWCr3MKi0R~ex1ReVTAGaIRrKS6l6bMJ20Gu-ObfYOQQes510aLkhj5WtiqF2aBlI5XIPGapqrIFVjxyPHoEp7tYnhesXKD~sny9rHYKn8oweo-H5mERn2o7s6GB7iGDh9TdVcb5lESMFTUr8J6fCkjzh-O-MBlKyG2buoLQ2qKR243DCUyQMOQVwdTHC7iELZwbsG-Bg9gEbT~I6eQF3zhtzdyj4AWEKdYRZ-veTESVzqTGiZDvX0AKZ7U5-WCvOyvbOir6pY84wp949eKQLmJKelgzDCYvUCc-s1uPBOZbzOoA08A__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f11.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f18.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=emodMDDvVqV4s6SKqkXy8GH7u1dzIBYJP7qM4CACtNtnxk3hge97HQItmCJg7gV6oFoe5IYk7nqjQOn244JMO1LfA9OW44pwGQM99CGDbjVIr7V88tpQbAB0uAKQGy3sjDaSrHH5TEfMIWSlWWcNuomBeTi2DPTCXl9c0f1jYCTZbz433aavLR-K2rEsdazRqZjq0qL8kwwRdaxuw9PYBKUIKrWCZ7rsb9tw-MDnuui7xfs-r6SGUmtCpFMmKi2AGJcm0FnRxkzsDvNhQWTI~TEQye7oXS-Oi8khRKsUyuS0acrAFnn9m7brc3eRoK3XEX~DepmyxJyI12VyGDIZwQ__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f18.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f12.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=SSgNhLwJSnea9fJNm5M1eS-FGvIUjLG7YkSQ5kT9-CCPW048jN7rU-Fx8JJIGi80AQEtjjOmcFdfx7ARJnYRaNjkWVm~ksgJb9Yo-nPaXepDECwNuhkp-0r61bqW4uqdpfuuaPPZrEx9NJV0k9~YEETG47zAfKHT0ZWC78y0G~DlB3w6MjjO2ZaSRd7YJRrpQSN4nUK-ixSbQO-7oShQaxvrcToUTanY8DjH-4SGyrSZlT31qykbneLaln20Xc95bjjurHongFzFAn2uOfbrsxTLrXEKV2LYvsI6RG5-rL6OvNeOViceD63jlwpHz9US-Dj5VDRJOttoodi2hUgrzw__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f12.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f15.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=QNbBPcbglTo6BhHPnd~ZuC6urCFt-J7Tp5E3guN-zkt8oqg9Zuec8m6ke7-5d7kIBvF2uDUBrcOethkqOIhE2TsnbR0b8BLw4bCL7jsnSQg8U6spf1P6lmj31ONj~hpzHc3xZtjkGPIO7GROXJh5Jm5daESNgyzy22AZ9QjcgmlImCcTkhZCwkD9Z3YJzIjF5SoSpSqghJ23zAMnmrhM2iTVhnCfn0~6ZIZLwVMn~Ooqdi5elES9116y8Txdl0Z7ZEbmLlON2QBh36jBbbSzCNmu9aSHdUthxzIAGchd9DDzRRmMqlNDOUjlK2diblS61mNk06AAzuPOeV9-wUh3xQ__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f15.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f24.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BaePpsnT~ZWVYX7pXJWWZ1xWfV-mUtxec8GQEwuGVGPvB6ZY1875ID4SLNWmV7BSTYZRbJ9a0VkkX5KBZmRMDRS3HSnZOZjFGdm~bsvVz8u-~d9G4xkNV8AZaG6i8pRxmyZCLT4Ewf-LEUEdY7J7glOnwSufXHIsw2fJ7CNxyGEK5wlcRS8ZLi1zp6hS7yVDbDPs3vAmQldJY-1OMclwtIMjZyc0QtJDS~pt-YSjTm3Uye6h3cO1S4v~KukBnGzCz-E~qZWx4Aq1PJcM~Z9~dqeIspeNxdjBSUopcghkXm9THJ8tVasZCXKEhoZA53K1OaFH9GOHcLZrakVGA~v2ww__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f24.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f14.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=a~icSb8rXQNAMb~gFInHkpUqQegl-LUc8bOu-INLhFp7iSy7ObI8V7VDegw4PkEmmyNWgT432lz~vifH6yJ59oWW26m6~pECoWpBNh8qKyOsM1bCjpwT8toj~n2tMDa7Jf~I0Vmls0v4l-OwtLl26Xe3JNOAjuY2zKZNh4JkuglWcd9qZeDn1nwKgkT70QrN~bS~K7F-OyVemdkjPDiLuT4NVQ7Vy7yuTTKvDSoXAZFkrNBYjdnkJrjHsd0eyAGllQDaADWWlLqa1yNAxqNuUpkQ3gKVEx1XACr695z~DBt7gOndZszGSSUHQp53kJ~B3GZ6VwB7uMi9sZbhMzDiCQ__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f14.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f13.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Aa~0GT54qWrIQR3NUYoer16oaEQRd3GtPI0tlERn0xfV5N9J~d092BlLJi6lxKiRMZgogAAxoxuzDc~96rxc7t9SO4CAuKBVh5PcQzbltEY3dw090IXbM9qglrqPsYwhDYpW57dMb~7GCcp7kkMc2fPka-WI207RpZKMg~CQUpUOe-71SzLJXkuA6Fjy3imRsCy7JxuIj9RUECHy~5TIvIGKhZR~jw4Iiel0qaEiYbIHTCqrj4o1bxtOpQ4CFka6WpTiI8lP4rRylSSBOi~ZzJRKN5bL2DE02tz1fhM3TtJNfjP0fSWNgYLnBICtDdHmXmBsi0DGunKK4egcUsze8g__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f13.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f20.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=H9AaFI0cT3AtMDuWujpNyv8~waH3EFaaG1og8Qufka7E7QaRM8e82qKxE35UomEJJ-GyvFhC4qGgDh6A2glBp~hrzlYolCZ4wbF4PecXUU-PfZDqEQl4A81Yf85WkhbPjY2W-2d-I1cxr8M4aTefaxXLyEKoREcKvJQfrL0HYK~Bo2n58RuxAzL7t8kTG0mBZF6ieZZGd61mSpUsAD76XSc6s9FzsTdQX8zvPWTBlQs3ctiRxXVbFWLfiQzVfPrLajr6OZ41gyXvLuyYFZR7PgDMNl~66knl4R~GCE8pgZAZot8j76O9bMf07Slv6O07V3BjVSVcnqR6DCp9ZVTuZg__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f20.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f07.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Zsviksy7ipHrvBIOJjq5ee8Lvpd0oELkpd2XMWG1jAXGvp0NRMXtkvF-5UEzWVbxiU-RjdgbocIwK6DQutp5JmHi5QKFKQJi6zSMqXJk2xNMzaDs2JyJMUoxy4zUyM15g6aOdmRaAvc3Hxauyg4-JVcLulAVEx9TB7~MBRluxO5BH4KdoZVSlubRrM0Qn~jI78BLTbOY~vzQpqeMWxBJK-gs6t0J0k7mwi0ivl7FGgtDbk1I8vnrJpghGRbB6A6wqW9fPSz7eHgySSi4gvGCk2mZ2zeC9jtRh6CiWaIbIeME3uuFfC-~G1-nC-KySbGV52vSg1ZVygD-x0wRu~6ltg__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f07.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f19.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=IA6b0dNF9fFwY9JBNHweBT3emHypsmjYofNYkJbLb9HpzM0~Z8mf3qRMD9FcXfXqdqBzEyQpNIziptg2jnWf-LWH7kIzWcR6j-3gmzZJZYz7uGcEnqDAlTu5ZnvpR8WVfEZhPnPBgqFznzJeTX0rC3DqcE9VMN~HCD5vlLwkBOjApzlZayJW~boGC0oE0SNXaNTZfyExeBB2-BKuzB7zRHRDcfU~RjAm0vjtJmSiyelO1n13o35sSmIBAXpmquUPJDrHhhUtSEx4ps8hXHFEtx6-~Mjh16N1gtaMF5r7KpjVplWhjFBGGE~Mh3SxrjGInXkc5FP1cs54eAWkFQDgwA__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f19.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f08.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DmBvqfjnlQhsBWNuvJeIGLAmN8AXxTqBQ6TbS09-Z3rh2d32vyutSEbYN1stoGGvGEC468XYH5wVQsOID5WNiMgPBEGXDnpveOmWw8rlaDK13hjLrr0yoY37YW3gf9Xbat9y6tP6HUBS0QxJjNxR1pPzXFWIR-ORjsC0PXFCIq0l0rbFmJNq2~oOetCy8cvgY3-xxitVkRlERdxT1uGnRWydnzjCSdpvesTbbYOa4NUwzrQ2OIcqMg2eNbqYz85VM7rcvC7kCjLuwNgkoAkuT~VcUaishwlFFaT2AUy~wJj3Nt65fuIimi7PElA~5zXq38iYDvjhLQYbJ2vBNBEF8Q__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f08.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f23.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=NP375qE0fBjnxhHHimKMykcKW3~4R9oie-p1cR4WyJMsVrjYOLXLhNABERk3J4Z~gi5xHqv1L-4hFf7lkyEj3DSczejzPQ-d8DKjVuWbY9K6ZQ8hyYYDtpOCRz9w1~AiKHvIok3k96a6euyMP-Fa7rf5EyLZHSeKjB7mTmm9pF7einrpohmcrwcIxo2cNLVcgfyzAs16TUIpmErqtJ2jSgV6VJDp3pl8TQSfZPOrpp0tvx9lk4u8CPTtJ5C-GRB3KOoCk20HED6PO2v265070zJ8lNfzJuT2SFWVDEOMbEseAAILj6uum82Gkdt1S1pPQ0VOU2g65qy3eOwHVuqH3w__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f23.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f09.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=e-KbI-YhRJc6dF7J8qeZPMcGF9GDFu7PNekb5tyDrvGoWfrjzmVlEuVNRJ21Ulr2qm3r7Sf0G0XZZ17stAH3JAmiiGKuiWth9iwAXqSSOBYM~3xOR6WKyS5DHgO6fM1loFmkPz11S~7wqP3KijFt4DUtzIVBb3i-YGzgG42~bCnDdIA2icQ-8IQEAQFPufx7Jq9qfebvTPRk4IBWaI8ubwrUFyC1tPPZrqFY9XIVYKIm2Pm5mZr4A3Jq4Vd~J-rQF~8FAe6vardDk2TQlwW84f5CdqLq56l9FdfP5oHelh3bb7bX4Fak9fAOLXMGQpO0-ulaeVn8y4Q0DxVL8aufuw__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f09.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f17.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RIsYDyjCzGYAkFmagBj7PcA4DYiy-I7irDpNVrBUCrg1DeAmC2CcGYomKlFZS4qb8jOItqu1QHnx9mJBbn27jmw~dJhDmdpCYQO64585yN0yVd6Y9z1c1FsJT2-tTC1qsiQktjfEXvIqHx0Y0MA6Gk4QCbiPiPgjwH-adpFyZxsTBuN6nCPJZE6ng8SNjWG6YdbNT1kPuaaGSeck7tAu278yBRddWI5eb4CII4bNoE46h90oA35Nk2nTgQKUBG7cQ~esuFiRowESuHCbhYixwB7dZy3nnlWXRlagCCf3Wi3EIXzaymKVA0fEUl88V2QdGhsx7EFundi5kz745CTCcw__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f17.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f02.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=KBqza3ziwgXWRALQemOkTNW1eF7f1kDno-65rCbe6VMwvohvvcWUfTfPI-XII4txsOi99o3NVVvxH4DVxLNU0zeiqODRubk0nGr~kkiy6xlKurc1gA7587DBtVIuXuWaPj5PTSJjXC1cht-WdRa8TwC9suRevUtAlu48Ocb5nCYtCHRCGWE76qbh~VHwGGHEUDm5q~0zZfqg011AvfFnY~pEM5mWaqyQYXQdQD0I1hz4xLiEbhC9NGwLeg6~lms~D0EPpmI025a8tOfxTELFTyh3ySbc1QOID6slrH8DaLpqqm-N-nF0P4aZvs5U2me3fNhn8yPOzeD9aCMcIT~1vA__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f02.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f05.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=aZ4djwOZcuOV2jROWjj2KuefOVGN2y~tf4xfNV66Sbs0hMGT9lAReHcUqYc8BoLOx0c9L10eTnjXJZe14yGbEsyIWUEk50LmIyOWb3vUPf2f7r5r14Dw4HZhPwgqKWEFCoCjZrY9BRq-3lvJys3TUO1VC6jtv02TODg2OrrM1-XyhuGy2O4OVmgpdtMHphPcKuxT7wmvROWSBfgmvyVXVKxxPnfZgvA9xi2nrP~AjwR1Pue2Ms8a4u4nRAsWnvMN47Z6Qbsqks4LBXm8WV0M0uHj1Gq68ajJ6F7WFyMRY1alCxBt1YWpuA7SjduWmG-pkHxEE3JtNsUXa-Z4-j43XA__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f05.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f03.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=EaQRUzH1jTmfrsShVRYTZ6r~VgUU5fUVsaCfgXq6eeo1SnG7-XXFQqSPNawKrWwRifl2tM~f5GoN-9s3eIjteUjriKIglKFzMYxnkSNErd6RJi5e6JvEAp~9TriSdNcp3SGsDbl0gmtn3gTfgkbv8eS8Nm~iCcBZi9Ue5BdB8~L8JD4Rx5TyLk3CYGOlfrT5YykNaqYKfzI8m9LvH3UuhTqRX-L0ddeEjTCCcauzkLtEJX6bDZDj4ds~87vNgtXHx1iCHZ~lgG5k2~htPauNu7O0z68In7~XAx25rpnTnUFp8LbAjA6wNtQ3vHYd0Tpz5XF3KrSpLuamhG3oRlprBw__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f03.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f16.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Obl6saXlHOK0sgn-cjyAaXix9~A9tB2QSFs6Zi0yxO9ICdqnXJK8A5ZHYXaaowKunjQRfliz9FZH1XdanOrAHqOvWRAabD-mU-T0Wv9d-M-~GpcKLpA3vqVCtXGhbG4lZlSJds-yStZrNVaGk5aTGEXVmRiMF6XchMuAOyCGUdtMVo3nmKA31WDZk8xOPQDG930KkihRkxI6J-szc-Yb45mmzSrFkV7ZdEjvBPKDNZ~XuyDy7HiNZ9Gfn9-eKd1CJKwiPkBeITyzXMChkpcHfi61a1wPLdODMAOrtQGJt3CjgWFTwoCKZ0gkIjOGSG4EwV6iyWHIUV~497vMPmwNlA__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f16.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/08CPTAC_PDA_W_JHU_20200228_LUMOS_f10.raw?Expires=1702023811&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bvA6JW4mtfnmr3ZCHBT0cIjmqbXKVkxJ0WLiOJxZ32Tx0VCGVTf6CXxzTPEPROCuaHPelQy-GFvxFnsIzL-QsUfx0imw1XvQ4hYly-ORHVjGwHNIu3cQ-XcB-VL~4lY6DvpuYt-FgOs83uhonOptbzi9wX~-BWABTbSqoIALJoVk0YlhqUeXlRztfC35bsTVMx4ZTFX5PLRn8oGIlo2tZS0Pl9srekwyTWRxVuQkopgV1YCySNmq-xq12XU30g1137KPelM0DAAq81hy8e2btGceg1zsWM7Y7~6WQEJhxiDCuOICP1XypPhYF2wFa1MYEEB9qa2WLF~WT-IoRGrX9A__	08CPTAC_PDA_W_JHU_20200228_LUMOS_f10.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/03CPTAC_PDA_W_JHU_20191111_LUMOS_f23.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=T4lu2PwROfW5JC8Ujn71nCPZ0CTUn7NvXPMUSpWITuWVqW3dy3CeOZap1zDp7zWR88L6~3ABkZ17VvExnrKCyS9cKd6AM6MpxxfT7kWUL-eE1VcPumXwkAFALCIJt8LD2uWBHnyLdRlcUelJxZEz4RVAiugcSd7oqhS2qEz4aEHZwdvKdKP-7ux6~Aj7bbPgSuyw0Mrg8xjWH3IOIDHGnqH7halLc81XFY2SuJG-aeMWEprpf4FVZsapjY7xyLc58SeB9fDNRijLEyo19mVbV3szgcmsycY7pxoIAcfP9NlWY6RqTh6C~MYVohtBMjQXudkI73t8T5cWebLOEIpoYw__	03CPTAC_PDA_W_JHU_20191111_LUMOS_f23.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/03CPTAC_PDA_W_JHU_20191111_LUMOS_f10.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YxgJ-Cemon5WExMdsqKeCLW7la31rDf0zE8V7-iL8HzIn8hv4XFwEZ6rneDtlAGg-MkrjrgmqwuDOZEXlTiiPFB0hzdyrKw52Fz3p2IHtN8EaUZPy1-oyXJArMpW1MhpUBehoSxRi7ET7wm2YEUMWh1siUFGD1m34wYRWZXTnrq5SLnJCTIQIpVRtryN3nuLbo7chHOI9t02gkLoeoyXe8FssJ1lWEXn-IB4CrYnhH-cV8UZB~EWFLv2q3B1eajMthhIckfHA3bqTWKWDpOWl5v-wR4aF9gVcxdWIowmWnERZqIu3JVEob1ZCefWkj3ym~4XJ2KHNe5Jevi9EmM1ig__	03CPTAC_PDA_W_JHU_20191111_LUMOS_f10.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/03CPTAC_PDA_W_JHU_20191111_LUMOS_f18.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=EQq8IMXQLEexawtcanYhyiCmqW5MqNWL3tKgdEVo5xld8DY54Ru86o3TCjYV8qRbvBH8ct7fz~7DJxw7gCXoj6s8dGv3xKsAki3ZhimHY98LKWgMCa1I1OXAUYhokshKA7bK~Q6M9QtUIg-u~9YECnR-iwHRYF~jEbzB-8187wJbyDq-zfKREpwKuTeA2gDMltlaR9OyvuKeeS4YLAsue2UaX42TKJFe4sMCg6gUjEeSIPYYoHUSA6yiMO0XLoJtzjVItfIzp7jpwptAjJaUdYEFGkEtb6jt7e14V645LSq7RV5dgakFUe9tO4KyltV~9KXA3W2Pokxokzlc0Cbzkg__	03CPTAC_PDA_W_JHU_20191111_LUMOS_f18.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/98/03CPTAC_PDA_W_JHU_20191111_LUMOS_f08.raw?Expires=1702023810&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PFhpNrjVgY0vZrpi6TKycd5vSIveVG0fnBtG1qsP9w96si293m~fJDF7vfADgOR3ZKd~XXkS-2xSlD4nHYDOGQlN1o-W9j9qa8O5aNxI4-lZK0dP-vesFVN2CoB0oXHNDOaGgsivj1sOsS~kMKbRgn9ml2pT~yXIF-LUBnuZXixLreElqa-xWZl7p3-yzNDHMpU1xLiqd3I2q8DeIUfwC0zzQJ~hZFzCt-lVWvYF4XpJF2JywenBrqxaD8rZ7UAMM8KnsksukO4hbushlTnY69u6eIl9jr9qKDwhqaXnvyOlh3VFRHyFVcagK6f-rRHfIZPnTgROqJkzXJUMbsWZcA__	03CPTAC_PDA_W_JHU_20191111_LUMOS_f08.raw		TMT6plex (K),TMT6plex (N-term)	Data-Dependent Acquisition	tmt11plex	10	ppm	20	ppm	HCD	Trypsin
